time_s,ecg_au
2.306000000000000050e+00,-2.182278351623043178e-02
2.307999999999999829e+00,-6.710308255988811643e-03
2.310000000000000053e+00,-2.402614909316199126e-03
2.311999999999999833e+00,3.333751968101242302e-02
2.314000000000000057e+00,-1.235005965750255244e-02
2.315999999999999837e+00,9.146332631273302368e-04
2.318000000000000060e+00,2.739392535480997433e-03
2.319999999999999840e+00,1.436727948299403729e-02
2.322000000000000064e+00,2.625776478045561274e-02
2.323999999999999844e+00,6.098713400927986521e-03
2.326000000000000068e+00,4.188521422856502155e-03
2.327999999999999847e+00,-4.891516036024268904e-03
2.330000000000000071e+00,9.197377127806544497e-03
2.331999999999999851e+00,3.467245714874377799e-02
2.334000000000000075e+00,3.101283581580062745e-02
2.335999999999999854e+00,1.896819025415366622e-02
2.338000000000000078e+00,3.265101718783740281e-02
2.339999999999999858e+00,4.293022624248101632e-02
2.342000000000000082e+00,5.440271037167282442e-02
2.343999999999999861e+00,4.251028385397474796e-02
2.346000000000000085e+00,5.239247030369546115e-02
2.347999999999999865e+00,3.378394338989698653e-02
2.350000000000000089e+00,4.887328303937331364e-02
2.351999999999999869e+00,9.566365377042364282e-02
2.354000000000000092e+00,4.399724303871118541e-02
2.355999999999999872e+00,7.733796288287693443e-02
2.358000000000000096e+00,9.143872826404843279e-02
2.359999999999999876e+00,8.843651083554993075e-02
2.362000000000000099e+00,8.797998499327527866e-02
2.363999999999999879e+00,1.053799486789901430e-01
2.366000000000000103e+00,1.125513869970383579e-01
2.367999999999999883e+00,1.178517930652249329e-01
2.370000000000000107e+00,9.749468494049395861e-02
2.371999999999999886e+00,1.301356365179003327e-01
2.374000000000000110e+00,1.263054332280794390e-01
2.375999999999999890e+00,1.377894486730153467e-01
2.378000000000000114e+00,1.563594676340171741e-01
2.379999999999999893e+00,1.695784654684931447e-01
2.382000000000000117e+00,1.804818386402202157e-01
2.383999999999999897e+00,1.666825401342825197e-01
2.386000000000000121e+00,1.951085719009221231e-01
2.387999999999999901e+00,2.059802093115728483e-01
2.390000000000000124e+00,2.125397973833057785e-01
2.391999999999999904e+00,2.234265527667029239e-01
2.394000000000000128e+00,2.074417513010989589e-01
2.395999999999999908e+00,2.140020245923950903e-01
2.398000000000000131e+00,2.358994458822177287e-01
2.399999999999999911e+00,2.098405415980878763e-01
2.402000000000000135e+00,2.401818206962663960e-01
2.403999999999999915e+00,2.356533667623471329e-01
2.406000000000000139e+00,2.445027964092475192e-01
2.407999999999999918e+00,2.301685103355159689e-01
2.410000000000000142e+00,2.490057285062805825e-01
2.411999999999999922e+00,2.679278171651647833e-01
2.414000000000000146e+00,2.872149416870025118e-01
2.415999999999999925e+00,2.941563690381153173e-01
2.418000000000000149e+00,2.832676181588925646e-01
2.419999999999999929e+00,2.865328335795539472e-01
2.422000000000000153e+00,2.815297411302902786e-01
2.423999999999999932e+00,3.043469257139208572e-01
2.426000000000000156e+00,2.986099892180482662e-01
2.427999999999999936e+00,3.151018622543831360e-01
2.430000000000000160e+00,3.356450442127055789e-01
2.431999999999999940e+00,3.118958368792796865e-01
2.434000000000000163e+00,2.925788487080600575e-01
2.435999999999999943e+00,3.044216219525555100e-01
2.438000000000000167e+00,2.973875651858099434e-01
2.439999999999999947e+00,3.028525869982421348e-01
2.442000000000000171e+00,3.415569063176945308e-01
2.443999999999999950e+00,3.261618654643086979e-01
2.446000000000000174e+00,3.003566263083632393e-01
2.447999999999999954e+00,3.329730606631405854e-01
2.450000000000000178e+00,3.416958157776383564e-01
2.451999999999999957e+00,3.166274760188361181e-01
2.454000000000000181e+00,3.107377139560708601e-01
2.455999999999999961e+00,3.142895363239650020e-01
2.458000000000000185e+00,3.217178784489939658e-01
2.459999999999999964e+00,3.247793930230154502e-01
2.462000000000000188e+00,3.302843443614040253e-01
2.463999999999999968e+00,3.277585565951023905e-01
2.466000000000000192e+00,3.240317148886299181e-01
2.467999999999999972e+00,3.230287132861961452e-01
2.470000000000000195e+00,3.085518620948648483e-01
2.471999999999999975e+00,2.713933911910589858e-01
2.474000000000000199e+00,2.878269830380114636e-01
2.475999999999999979e+00,2.896577162396115068e-01
2.478000000000000203e+00,2.740976769435156668e-01
2.479999999999999982e+00,2.881631628102271359e-01
2.482000000000000206e+00,2.635110944751821727e-01
2.483999999999999986e+00,2.492353462439615697e-01
2.486000000000000210e+00,2.787976740243178764e-01
2.487999999999999989e+00,2.609567712938242190e-01
2.490000000000000213e+00,2.479286132414920407e-01
2.491999999999999993e+00,2.520709557904045606e-01
2.494000000000000217e+00,2.475141376326260578e-01
2.495999999999999996e+00,2.299906041848494287e-01
2.498000000000000220e+00,1.812199643930613169e-01
2.500000000000000000e+00,2.010892914012212540e-01
2.502000000000000224e+00,1.974584197057373536e-01
2.504000000000000004e+00,1.825907655322362155e-01
2.506000000000000227e+00,1.933598954469427922e-01
2.508000000000000007e+00,2.012841379268771602e-01
2.510000000000000231e+00,1.691599398349959149e-01
2.512000000000000011e+00,1.524695683174701888e-01
2.514000000000000234e+00,1.930116996250101913e-01
2.516000000000000014e+00,1.489731380717309595e-01
2.518000000000000238e+00,1.304712969233071396e-01
2.520000000000000018e+00,1.458319656684225474e-01
2.522000000000000242e+00,1.420447313577603010e-01
2.524000000000000021e+00,1.185789955069002644e-01
2.526000000000000245e+00,1.346195123279850525e-01
2.528000000000000025e+00,1.091829342365133737e-01
2.530000000000000249e+00,9.650908357363942314e-02
2.532000000000000028e+00,1.070311846075146928e-01
2.534000000000000252e+00,1.100581330716234457e-01
2.536000000000000032e+00,8.328456299059522339e-02
2.538000000000000256e+00,9.220429145003969373e-02
2.540000000000000036e+00,8.045655005088747647e-02
2.542000000000000259e+00,1.190047475460831727e-01
2.544000000000000039e+00,6.095759586997440832e-02
2.546000000000000263e+00,8.746716635501551595e-02
2.548000000000000043e+00,6.121059570879254508e-02
2.550000000000000266e+00,5.555924673104764566e-02
2.552000000000000046e+00,6.392470162593837102e-02
2.554000000000000270e+00,6.232267732773896785e-02
2.556000000000000050e+00,6.390452285982585467e-02
2.558000000000000274e+00,4.598771926712823255e-02
2.560000000000000053e+00,2.838116368615693774e-02
2.561999999999999833e+00,2.581997294665865084e-02
2.564000000000000057e+00,3.819287133122516165e-02
2.565999999999999837e+00,3.608792392410144212e-02
2.568000000000000060e+00,4.533123544800047450e-02
2.569999999999999840e+00,2.777911210880206275e-02
2.572000000000000064e+00,3.469967773761233054e-02
2.573999999999999844e+00,3.899147315586458384e-02
2.576000000000000068e+00,1.629866380525416686e-02
2.577999999999999847e+00,-1.073041343102893938e-02
2.580000000000000071e+00,-8.274887441226071172e-03
2.581999999999999851e+00,-1.416116089818908463e-02
2.584000000000000075e+00,2.939689849063390967e-02
2.585999999999999854e+00,-8.950197512986269796e-03
2.588000000000000078e+00,2.059232077209223466e-02
2.589999999999999858e+00,9.365460066022908425e-03
2.592000000000000082e+00,2.487947467346346073e-02
2.593999999999999861e+00,1.286916055191936713e-02
2.596000000000000085e+00,-4.943888434041172376e-03
2.597999999999999865e+00,-7.547977544271961686e-03
2.600000000000000089e+00,-4.321903138159844879e-03
2.601999999999999869e+00,-3.939633099445762066e-03
2.604000000000000092e+00,-1.542047307239297060e-02
2.605999999999999872e+00,-8.765450604857203537e-03
2.608000000000000096e+00,1.511695901551194168e-02
2.609999999999999876e+00,-3.523587768237915197e-02
2.612000000000000099e+00,-6.445486673871587274e-03
2.613999999999999879e+00,-2.448790743969704586e-02
2.616000000000000103e+00,-8.584276015806241791e-03
2.617999999999999883e+00,7.529168970227401170e-04
2.620000000000000107e+00,-1.311633989326033319e-02
2.621999999999999886e+00,-1.019988717610546824e-03
2.624000000000000110e+00,-3.678333318785696054e-02
2.625999999999999890e+00,3.386944766950193697e-03
2.628000000000000114e+00,-2.251088690960119376e-02
2.629999999999999893e+00,-4.340349230364496866e-03
2.632000000000000117e+00,-1.112115044466192339e-02
2.633999999999999897e+00,-5.279385718615803996e-02
2.636000000000000121e+00,-2.547722163640658150e-02
2.637999999999999901e+00,-1.092974721736416320e-02
2.640000000000000124e+00,8.994016890385148066e-03
2.641999999999999904e+00,-1.006372040233267581e-02
2.644000000000000128e+00,-1.054489738141648966e-02
2.645999999999999908e+00,-3.562013414985812365e-02
2.648000000000000131e+00,7.034492275648595791e-03
2.649999999999999911e+00,1.268608404763572547e-02
2.652000000000000135e+00,-1.396444265287738289e-02
2.653999999999999915e+00,-1.764904168794063227e-02
2.656000000000000139e+00,-3.858553240938634304e-02
2.657999999999999918e+00,-9.852926792733949363e-04
2.660000000000000142e+00,2.637492782679181844e-02
2.661999999999999922e+00,-3.316029400780490244e-03
2.664000000000000146e+00,4.979713225304844421e-03
2.665999999999999925e+00,-5.737490327329123480e-03
2.668000000000000149e+00,-2.852688617846143096e-02
2.669999999999999929e+00,6.425827967365807525e-03
2.672000000000000153e+00,-3.200496507598112050e-02
2.673999999999999932e+00,-1.649737221699069251e-02
2.676000000000000156e+00,-8.993960707385745962e-03
2.677999999999999936e+00,2.402080542731090118e-04
2.680000000000000160e+00,-6.576551302987477046e-03
2.681999999999999940e+00,-6.811492053854016453e-03
2.684000000000000163e+00,-2.381706705242137706e-02
2.685999999999999943e+00,-3.149709844115668872e-02
2.688000000000000167e+00,-1.097479376881356494e-02
2.689999999999999947e+00,-2.226639376373882456e-02
2.692000000000000171e+00,-3.091963604760588485e-02
2.693999999999999950e+00,-2.995086043025238856e-02
2.696000000000000174e+00,-1.793793741999117480e-02
2.697999999999999954e+00,-3.796024372247593787e-02
2.700000000000000178e+00,-2.992556627629936253e-02
2.701999999999999957e+00,-3.373375436094673552e-02
2.704000000000000181e+00,-5.911470901241827960e-03
2.705999999999999961e+00,-1.903615371640163950e-03
2.708000000000000185e+00,2.277294894844581613e-02
2.709999999999999964e+00,-2.903367170727273738e-02
2.712000000000000188e+00,-1.591963117069034039e-02
2.713999999999999968e+00,8.897864595938399443e-03
2.716000000000000192e+00,-7.011227421582496427e-03
2.717999999999999972e+00,-7.527390216415508033e-03
2.720000000000000195e+00,2.426615389000942591e-02
2.721999999999999975e+00,-5.074289083850675591e-03
2.724000000000000199e+00,-1.583752098264729763e-02
2.725999999999999979e+00,-1.660668286203538166e-02
2.728000000000000203e+00,9.970904357282407704e-03
2.729999999999999982e+00,1.145536354415222467e-02
2.732000000000000206e+00,-1.159794074661965949e-02
2.733999999999999986e+00,-3.537324581407381985e-03
2.736000000000000210e+00,2.170002126706897447e-02
2.737999999999999989e+00,2.494702379782255675e-02
2.740000000000000213e+00,9.423237860467836846e-03
2.741999999999999993e+00,3.136350279203510560e-02
2.744000000000000217e+00,3.374043854310482260e-02
2.745999999999999996e+00,1.719028391920843918e-03
2.748000000000000220e+00,2.725175273825528044e-02
2.750000000000000000e+00,4.178423087049903950e-02
2.752000000000000224e+00,3.073312363681070941e-02
2.754000000000000004e+00,1.115222153182015424e-02
2.756000000000000227e+00,4.301833650745950921e-02
2.758000000000000007e+00,6.267576330610190316e-02
2.760000000000000231e+00,7.931543666450292795e-02
2.762000000000000011e+00,2.702529248373136683e-02
2.764000000000000234e+00,1.034036617266638480e-01
2.766000000000000014e+00,5.162727574534270447e-02
2.768000000000000238e+00,8.720590057803027928e-02
2.770000000000000018e+00,9.563932326215705826e-02
2.772000000000000242e+00,9.607498128668454096e-02
2.774000000000000021e+00,8.767531608603171267e-02
2.776000000000000245e+00,7.197823545438826465e-02
2.778000000000000025e+00,1.026026816302003791e-01
2.780000000000000249e+00,8.608653913472519292e-02
2.782000000000000028e+00,6.236171202180746526e-02
2.784000000000000252e+00,1.457707482413523881e-01
2.786000000000000032e+00,1.168152955220173039e-01
2.788000000000000256e+00,1.360181721015236156e-01
2.790000000000000036e+00,9.730050065430675965e-02
2.792000000000000259e+00,1.348703929993220751e-01
2.794000000000000039e+00,1.382277627221175920e-01
2.796000000000000263e+00,1.388457397951688432e-01
2.798000000000000043e+00,1.159736522628335431e-01
2.800000000000000266e+00,9.862983164585598095e-02
2.802000000000000046e+00,1.139909327264700400e-01
2.804000000000000270e+00,8.320370889558255378e-02
2.806000000000000050e+00,8.992614636022448760e-02
2.808000000000000274e+00,1.156723779893496507e-01
2.810000000000000053e+00,9.789812428365364527e-02
2.812000000000000277e+00,1.084333513253834397e-01
2.814000000000000057e+00,1.070705494534981012e-01
2.815999999999999837e+00,1.351686510532653374e-01
2.818000000000000060e+00,1.228956552796150181e-01
2.819999999999999840e+00,9.972965382498781561e-02
2.822000000000000064e+00,1.152840184419106767e-01
2.823999999999999844e+00,8.200847648070029583e-02
2.826000000000000068e+00,8.504062541242773943e-02
2.827999999999999847e+00,1.000044110099666539e-01
2.830000000000000071e+00,6.388095785033909291e-02
2.831999999999999851e+00,7.440423053677798493e-02
2.834000000000000075e+00,5.481721900324769414e-02
2.835999999999999854e+00,7.241938126455073343e-02
2.838000000000000078e+00,9.118596726849052814e-02
2.839999999999999858e+00,5.149671265217731914e-02
2.842000000000000082e+00,6.230884756145087244e-02
2.843999999999999861e+00,4.168734722408232174e-02
2.846000000000000085e+00,3.423375736631661947e-02
2.847999999999999865e+00,2.938931699442628304e-02
2.850000000000000089e+00,6.633326305343635598e-02
2.851999999999999869e+00,7.668052543032742585e-02
2.854000000000000092e+00,4.537864869607079188e-02
2.855999999999999872e+00,2.444221089757814269e-02
2.858000000000000096e+00,4.298364799142923021e-02
2.859999999999999876e+00,2.479252554012981516e-02
2.862000000000000099e+00,3.940035569085773015e-02
2.863999999999999879e+00,2.949088136530041843e-02
2.866000000000000103e+00,2.724083451143301943e-02
2.867999999999999883e+00,3.024309919175003150e-02
2.870000000000000107e+00,1.069509145787950373e-02
2.871999999999999886e+00,1.173478204650048665e-02
2.874000000000000110e+00,-9.452768218000860700e-03
2.875999999999999890e+00,8.449157605364677331e-03
2.878000000000000114e+00,-7.408512894129687734e-03
2.879999999999999893e+00,1.073548715673164865e-02
2.882000000000000117e+00,-2.357857175111813600e-03
2.883999999999999897e+00,1.273932320519345976e-02
2.886000000000000121e+00,1.733853151397460671e-02
2.887999999999999901e+00,-1.134607543478688418e-02
2.890000000000000124e+00,-2.738965521993626598e-03
2.891999999999999904e+00,-5.104142273159710877e-03
2.894000000000000128e+00,1.990166006742179194e-02
2.895999999999999908e+00,3.402474133286549629e-02
2.898000000000000131e+00,2.098707098319914366e-02
2.899999999999999911e+00,2.810863880085724166e-03
2.902000000000000135e+00,2.991298050212743559e-02
2.903999999999999915e+00,-1.484574878345183528e-02
2.906000000000000139e+00,3.032152742231961767e-02
2.907999999999999918e+00,-2.014008076443774345e-03
2.910000000000000142e+00,-3.384861910825903708e-02
2.911999999999999922e+00,4.766886817222717315e-02
2.914000000000000146e+00,3.164833407568345275e-02
2.915999999999999925e+00,-7.414054925683585123e-03
2.918000000000000149e+00,1.069319129037448954e-02
2.919999999999999929e+00,5.029994698513872917e-03
2.922000000000000153e+00,9.844663721835098663e-03
2.923999999999999932e+00,-1.393687254245689656e-02
2.926000000000000156e+00,-2.035742781707393367e-03
2.927999999999999936e+00,1.484786104334772858e-02
2.930000000000000160e+00,1.041266581698084559e-02
2.931999999999999940e+00,2.366200679440142590e-02
2.934000000000000163e+00,4.490009105090907865e-03
2.935999999999999943e+00,3.473775357971696509e-02
2.938000000000000167e+00,-1.695314762264384101e-02
2.939999999999999947e+00,-1.049275899872581345e-02
2.942000000000000171e+00,-5.419506976671020076e-02
2.943999999999999950e+00,-5.847061549805014635e-02
2.946000000000000174e+00,-3.703962397413829849e-02
2.947999999999999954e+00,-9.092797878482961060e-02
2.950000000000000178e+00,-9.009706242889724270e-02
2.951999999999999957e+00,-1.201380468447252187e-01
2.954000000000000181e+00,-1.539861972536958057e-01
2.955999999999999961e+00,-1.585424935238271549e-01
2.958000000000000185e+00,-1.700285319044652910e-01
2.959999999999999964e+00,-1.711465400385607516e-01
2.962000000000000188e+00,-1.457134188817787168e-01
2.963999999999999968e+00,-1.318496216112936825e-01
2.966000000000000192e+00,-1.266366647169648585e-01
2.967999999999999972e+00,-1.001892800171822473e-01
2.970000000000000195e+00,-4.370961975087127999e-02
2.971999999999999975e+00,-3.715709674523347099e-03
2.974000000000000199e+00,6.636315259915666342e-02
2.975999999999999979e+00,1.521471345534201602e-01
2.978000000000000203e+00,1.956139747405315488e-01
2.979999999999999982e+00,2.632993307935737048e-01
2.982000000000000206e+00,3.526233120835335355e-01
2.983999999999999986e+00,4.435600224734019270e-01
2.986000000000000210e+00,5.517307802926694205e-01
2.987999999999999989e+00,6.632503459421195124e-01
2.990000000000000213e+00,7.842714783982402960e-01
2.991999999999999993e+00,8.884144364661098470e-01
2.994000000000000217e+00,9.966293064887709052e-01
2.995999999999999996e+00,1.049770436940379525e+00
2.998000000000000220e+00,1.097397312982868467e+00
3.000000000000000000e+00,1.097502695996545263e+00
3.002000000000000224e+00,1.125457649437960006e+00
3.004000000000000004e+00,1.064244532504586838e+00
3.006000000000000227e+00,1.013703530575192246e+00
3.008000000000000007e+00,9.087968971188375988e-01
3.010000000000000231e+00,8.153889002340052317e-01
3.012000000000000011e+00,6.785558769335161555e-01
3.014000000000000234e+00,5.816888704774821894e-01
3.016000000000000014e+00,5.048844906140055322e-01
3.018000000000000238e+00,3.478950327038246026e-01
3.020000000000000018e+00,2.966535642306247778e-01
3.022000000000000242e+00,2.287550529517035636e-01
3.024000000000000021e+00,1.448067292148839391e-01
3.026000000000000245e+00,9.459195488140574593e-02
3.028000000000000025e+00,5.433717340303294979e-02
3.030000000000000249e+00,-1.760016767477028468e-02
3.032000000000000028e+00,-4.057528386166222439e-02
3.034000000000000252e+00,-9.743809418221034691e-02
3.036000000000000032e+00,-1.304926787554525069e-01
3.038000000000000256e+00,-1.643543368141836269e-01
3.040000000000000036e+00,-1.899535307329841827e-01
3.042000000000000259e+00,-2.153702950512867420e-01
3.044000000000000039e+00,-2.360635430995767226e-01
3.046000000000000263e+00,-2.842067283600241412e-01
3.048000000000000043e+00,-2.442327326669898602e-01
3.050000000000000266e+00,-2.609756073882288918e-01
3.052000000000000046e+00,-2.633028406730399396e-01
3.054000000000000270e+00,-2.676949015733190995e-01
3.056000000000000050e+00,-2.443141439970042961e-01
3.058000000000000274e+00,-2.097685922828708138e-01
3.060000000000000053e+00,-1.833959404461725506e-01
3.062000000000000277e+00,-1.852477718599316869e-01
3.064000000000000057e+00,-1.177260262337195829e-01
3.066000000000000281e+00,-5.545875783568681577e-02
3.068000000000000060e+00,-1.024700819075286123e-01
3.070000000000000284e+00,-3.590299281648390295e-02
3.072000000000000064e+00,-2.630408575242195596e-02
3.073999999999999844e+00,-1.811482426126083747e-02
3.076000000000000068e+00,1.693082648788330272e-02
3.077999999999999847e+00,-1.308006116547320852e-02
3.080000000000000071e+00,1.450809494298523593e-02
3.081999999999999851e+00,3.949781957851399017e-02
3.084000000000000075e+00,1.745966199763681129e-02
3.085999999999999854e+00,1.652829564285381025e-02
3.088000000000000078e+00,2.648561021517409353e-02
3.089999999999999858e+00,1.912921592985033711e-02
3.092000000000000082e+00,5.077567684758090005e-02
3.093999999999999861e+00,1.373477067133560200e-02
3.096000000000000085e+00,4.184083940382120337e-02
3.097999999999999865e+00,9.715353788401902280e-03
3.100000000000000089e+00,3.994684667162264058e-02
3.101999999999999869e+00,2.864451928013599796e-02
3.104000000000000092e+00,-8.913373741524552307e-03
3.105999999999999872e+00,3.150768754885753531e-02
3.108000000000000096e+00,1.587334535193326776e-02
3.109999999999999876e+00,2.624295379637070144e-02
3.112000000000000099e+00,5.763595676037661097e-02
3.113999999999999879e+00,1.755422290431774349e-02
3.116000000000000103e+00,1.935995341114000665e-02
3.117999999999999883e+00,5.890852881408515512e-02
3.120000000000000107e+00,3.953300938255310815e-02
3.121999999999999886e+00,6.263348709118624069e-02
3.124000000000000110e+00,4.504092874253123185e-02
3.125999999999999890e+00,2.771122210930805629e-02
3.128000000000000114e+00,4.164050480951485278e-02
3.129999999999999893e+00,6.305569333822871880e-02
3.132000000000000117e+00,6.012660282621180852e-02
3.133999999999999897e+00,4.724212512500301081e-02
3.136000000000000121e+00,4.969394121432354344e-02
3.137999999999999901e+00,4.902331247694412253e-02
3.140000000000000124e+00,4.376437490101009464e-02
3.141999999999999904e+00,8.451152394927667622e-02
3.144000000000000128e+00,5.699140275164531894e-02
3.145999999999999908e+00,4.171710509795048538e-02
3.148000000000000131e+00,5.421255385215354577e-02
3.149999999999999911e+00,7.531173467615212558e-02
3.152000000000000135e+00,7.668059766908202901e-02
3.153999999999999915e+00,6.749161557349936391e-02
3.156000000000000139e+00,6.226308308831622618e-02
3.157999999999999918e+00,7.605607168491816672e-02
3.160000000000000142e+00,5.314639573496974384e-02
3.161999999999999922e+00,6.230703931397174600e-02
3.164000000000000146e+00,9.829261969535901811e-02
3.165999999999999925e+00,8.233201415966483194e-02
3.168000000000000149e+00,9.942436602777195154e-02
3.169999999999999929e+00,1.165184551969245808e-01
3.172000000000000153e+00,1.120064363678369146e-01
3.173999999999999932e+00,1.067358471592907837e-01
3.176000000000000156e+00,1.438408972836775768e-01
3.177999999999999936e+00,1.260950307769758139e-01
3.180000000000000160e+00,1.152799577447357893e-01
3.181999999999999940e+00,1.371586747368745696e-01
3.184000000000000163e+00,1.374503005225197749e-01
3.185999999999999943e+00,1.234205125294311894e-01
3.188000000000000167e+00,1.433711531292400920e-01
3.189999999999999947e+00,1.454889914631489201e-01
3.192000000000000171e+00,1.236549441305914293e-01
3.193999999999999950e+00,1.574166544155631287e-01
3.196000000000000174e+00,1.619532144696164133e-01
3.197999999999999954e+00,1.659428044679977787e-01
3.200000000000000178e+00,1.538515369126863819e-01
3.201999999999999957e+00,1.803877901749109114e-01
3.204000000000000181e+00,1.919999307182884973e-01
3.205999999999999961e+00,2.010433054408268250e-01
3.208000000000000185e+00,1.889147115179870551e-01
3.209999999999999964e+00,2.232151266369328257e-01
3.212000000000000188e+00,2.018239814640316043e-01
3.213999999999999968e+00,2.242835541887772677e-01
3.216000000000000192e+00,2.550683668150016126e-01
3.217999999999999972e+00,2.315063717560423284e-01
3.220000000000000195e+00,2.415620031321485395e-01
3.221999999999999975e+00,2.732412198592321095e-01
3.224000000000000199e+00,2.580077383203079888e-01
3.225999999999999979e+00,2.665542882139101399e-01
3.228000000000000203e+00,2.816985286835135271e-01
3.229999999999999982e+00,3.015525692449300132e-01
3.232000000000000206e+00,2.584106675493938465e-01
3.233999999999999986e+00,2.865142128784607944e-01
3.236000000000000210e+00,2.905399293728457843e-01
3.237999999999999989e+00,2.959915249705482587e-01
3.240000000000000213e+00,3.060294561230302857e-01
3.241999999999999993e+00,3.125880907569759670e-01
3.244000000000000217e+00,3.362737143931185946e-01
3.245999999999999996e+00,3.238694592784849835e-01
3.248000000000000220e+00,3.451258244769392358e-01
3.250000000000000000e+00,3.548623135042487942e-01
3.252000000000000224e+00,3.426614000438333307e-01
3.254000000000000004e+00,3.608083663782433725e-01
3.256000000000000227e+00,3.885931285739727681e-01
3.258000000000000007e+00,3.727093707713430848e-01
3.260000000000000231e+00,3.619770233791580472e-01
3.262000000000000011e+00,3.744597182968946725e-01
3.264000000000000234e+00,3.647355523562390567e-01
3.266000000000000014e+00,3.859599262108183160e-01
3.268000000000000238e+00,3.976796412122256541e-01
3.270000000000000018e+00,3.741474826836349576e-01
3.272000000000000242e+00,3.854080237466078751e-01
3.274000000000000021e+00,4.071982247652241038e-01
3.276000000000000245e+00,3.836496797627042543e-01
3.278000000000000025e+00,3.949100441760095004e-01
3.280000000000000249e+00,3.766995021974680613e-01
3.282000000000000028e+00,3.798134008125398919e-01
3.284000000000000252e+00,3.840983730784495731e-01
3.286000000000000032e+00,4.237936008813651401e-01
3.288000000000000256e+00,3.838280909243176886e-01
3.290000000000000036e+00,3.804505478309535560e-01
3.292000000000000259e+00,3.780148706643923773e-01
3.294000000000000039e+00,3.816752686122003024e-01
3.296000000000000263e+00,3.913365639883181202e-01
3.298000000000000043e+00,3.813292725094900582e-01
3.300000000000000266e+00,4.060047270540881881e-01
3.302000000000000046e+00,3.746676123350236032e-01
3.304000000000000270e+00,3.891798128085278141e-01
3.306000000000000050e+00,3.673254997317203507e-01
3.308000000000000274e+00,3.676766499608245531e-01
3.310000000000000053e+00,3.320837698189612053e-01
3.312000000000000277e+00,3.467188745918877713e-01
3.314000000000000057e+00,3.422357081035220516e-01
3.316000000000000281e+00,3.340454068980857061e-01
3.318000000000000060e+00,2.996080524682187551e-01
3.320000000000000284e+00,3.391310028698267254e-01
3.322000000000000064e+00,3.139612880879161239e-01
3.324000000000000288e+00,3.068886359733332125e-01
3.326000000000000068e+00,3.031854067315292722e-01
3.328000000000000291e+00,2.970250490706136115e-01
3.330000000000000071e+00,2.998837742793414862e-01
3.331999999999999851e+00,2.679583608781604398e-01
3.334000000000000075e+00,2.662377204723845314e-01
3.335999999999999854e+00,2.776925126543920985e-01
3.338000000000000078e+00,2.686134214079730631e-01
3.339999999999999858e+00,2.538599665839514907e-01
3.342000000000000082e+00,2.439806261925331898e-01
3.343999999999999861e+00,2.331673266149273949e-01
3.346000000000000085e+00,2.379324897561355401e-01
3.347999999999999865e+00,2.496869147617835072e-01
3.350000000000000089e+00,2.093308636051889327e-01
3.351999999999999869e+00,2.413475818350195035e-01
3.354000000000000092e+00,2.245363864968167034e-01
3.355999999999999872e+00,1.985551577827460445e-01
3.358000000000000096e+00,2.106734418384046403e-01
3.359999999999999876e+00,1.706311032215822032e-01
3.362000000000000099e+00,1.604620779962490640e-01
3.363999999999999879e+00,1.610370092798136255e-01
3.366000000000000103e+00,1.683250611539421626e-01
3.367999999999999883e+00,1.638237815670362529e-01
3.370000000000000107e+00,1.553635204809543091e-01
3.371999999999999886e+00,1.591248925931961489e-01
3.374000000000000110e+00,1.203106639562964986e-01
3.375999999999999890e+00,1.546377703091960376e-01
3.378000000000000114e+00,1.209556032079921739e-01
3.379999999999999893e+00,1.275401541039215547e-01
3.382000000000000117e+00,1.266396985881841908e-01
3.383999999999999897e+00,1.110414612120068645e-01
3.386000000000000121e+00,1.035446856767031631e-01
3.387999999999999901e+00,1.049161054388135783e-01
3.390000000000000124e+00,1.158978672785684477e-01
3.391999999999999904e+00,1.211662318697654117e-01
3.394000000000000128e+00,1.171883615523316019e-01
3.395999999999999908e+00,9.038209585058504247e-02
3.398000000000000131e+00,9.016406000672122500e-02
3.399999999999999911e+00,8.512752549055052631e-02
3.402000000000000135e+00,1.027398570757195873e-01
3.403999999999999915e+00,6.264106410333268593e-02
3.406000000000000139e+00,1.091368385696772081e-01
3.407999999999999918e+00,8.079461721809463870e-02
3.410000000000000142e+00,7.395999400738240137e-02
3.411999999999999922e+00,8.858760478439639541e-02
3.414000000000000146e+00,9.690015763399177640e-02
3.415999999999999925e+00,8.459212582934991231e-02
3.418000000000000149e+00,9.340969498057402620e-02
3.419999999999999929e+00,7.791687466666845363e-02
3.422000000000000153e+00,9.274199267697851023e-02
3.423999999999999932e+00,9.147883499316680767e-02
3.426000000000000156e+00,6.991653567171127182e-02
3.427999999999999936e+00,9.170255282158037979e-02
3.430000000000000160e+00,7.138493897241512953e-02
3.431999999999999940e+00,6.910585298068983029e-02
3.434000000000000163e+00,5.295333985273269206e-02
3.435999999999999943e+00,6.149671981095543305e-02
3.438000000000000167e+00,7.662074663160696464e-02
3.439999999999999947e+00,4.446724333053075906e-02
3.442000000000000171e+00,7.316847784116847775e-02
3.443999999999999950e+00,6.798376467459789352e-02
3.446000000000000174e+00,6.630773923568079875e-02
3.447999999999999954e+00,2.849240488803161248e-02
3.450000000000000178e+00,5.953873114127223448e-02
3.451999999999999957e+00,7.035756940263909742e-02
3.454000000000000181e+00,4.878108763910893320e-02
3.455999999999999961e+00,6.121409626076600163e-02
3.458000000000000185e+00,2.386186559615699476e-02
